pdb_id,phi,psi,source
1BRS,-165.3228,164.2259,original
1BRS,-66.3562,-27.5166,original
1BRS,-64.9483,-44.6207,original
1BRS,-59.1781,-40.0984,original
1BRS,-64.296,-51.3472,original
1BRS,-60.9481,-39.0193,original
1BRS,-65.2061,-38.4232,original
1BRS,-68.1711,-43.8705,original
1BRS,-60.7796,-47.563,original
1BRS,-48.9936,-50.1971,original
1BRS,-69.9064,-52.0372,original
1BRS,-63.5018,-30.0788,original
1BRS,-100.0541,-0.4718,original
1BRS,59.3633,41.0562,original
1BRS,-66.7237,167.8175,original
1BRS,-61.6097,148.9077,original
1BRS,-56.9944,-32.2762,original
1BRS,-85.1257,3.1494,original
1BRS,-35.8438,125.688,original
1BRS,-70.965,-5.7066,original
1BRS,48.0167,51.0106,original
1BRS,-154.2215,169.573,original
1BRS,-61.818,-45.1246,original
1BRS,-63.5285,-42.9273,original
1BRS,-60.27,-49.9423,original
1BRS,-60.3497,-40.9775,original
1BRS,-63.3827,-35.7061,original
1BRS,-66.4951,-39.4158,original
1BRS,-69.6569,-36.4047,original
1BRS,-71.4773,-40.4553,original
1BRS,-94.8915,-5.7254,original
1BRS,-155.6369,36.8493,original
1BRS,-160.7726,-51.3314,original
1BRS,-74.1557,153.1468,original
1BRS,-91.7197,141.5136,original
1BRS,-122.4067,159.6639,original
1BRS,-74.3082,158.6526,original
1BRS,-126.1429,138.4367,original
1BRS,-114.1234,117.1327,original
1BRS,-106.0717,111.2555,original
1BRS,-107.9362,112.358,original
1BRS,-109.5377,105.3518,original
1BRS,-92.9013,155.9722,original
1BRS,48.7894,49.7777,original
1BRS,-53.6231,-47.7054,original
1BRS,-62.4747,-35.0242,original
1BRS,-61.2273,-46.8838,original
1BRS,-47.5813,-51.766,original
1BRS,-63.2222,-38.6531,original
1BRS,-59.7506,-45.6699,original
1BRS,-93.0497,-5.2178,original
1BRS,-108.8104,-2.2547,original
1BRS,55.6454,64.3221,original
1BRS,73.5653,-7.9627,original
1BRS,-65.4062,-31.2569,original
1BRS,-61.8637,-38.3171,original
1BRS,-64.7742,-47.5044,original
1BRS,-53.6388,-46.7918,original
1BRS,-65.1551,-51.0434,original
1BRS,-54.9345,-43.7564,original
1BRS,-60.3037,-30.8028,original
1BRS,-71.6399,-40.4629,original
1BRS,-65.6799,-34.8389,original
1BRS,-69.5772,-37.4374,original
1BRS,-70.8698,-37.0555,original
1BRS,-60.5741,-39.7071,original
1BRS,-63.7011,-51.9394,original
1BRS,-51.2866,-45.4966,original
1BRS,-70.9097,8.1879,original
1BRS,102.081,-8.8976,original
1BRS,-63.8577,144.273,original
1BRS,-86.0406,79.7289,original
1BRS,-113.4892,126.2806,original
1BRS,-104.6123,123.0299,original
1BRS,-105.508,127.3044,original
1BRS,-118.1436,117.0862,original
1BRS,-103.8618,103.0856,original
1TIM,-59.8358,-72.4081,original
1TIM,83.1557,29.9304,original
1TIM,-22.6952,116.3065,original
1TIM,-44.9678,122.8829,original
1TIM,-117.5335,124.7122,original
1TIM,-114.4163,127.782,original
1TIM,-109.6216,121.4668,original
1TIM,-110.0932,102.9286,original
1TIM,-106.0156,110.2802,original
1TIM,-69.8796,-18.9694,original
1TIM,61.9377,-148.9733,original
1TIM,-114.7701,71.3536,original
1TIM,-145.0918,-174.0245,original
1TIM,68.3313,126.0049,original
1TIM,-106.5482,167.8701,original
1TIM,-41.5589,-65.7877,original
1TIM,-43.0509,-72.1263,original
1TIM,-44.0263,-52.8146,original
1TIM,-55.2246,-54.0415,original
1TIM,-46.8377,-51.5574,original
1TIM,-46.4882,-66.2938,original
1TIM,-41.3501,-56.956,original
1TIM,-55.4351,-56.9004,original
1TIM,-42.5708,-58.1205,original
1TIM,-46.937,-61.4088,original
1TIM,-46.9802,-43.9209,original
1TIM,-57.8863,-69.6309,original
1TIM,-34.9377,-58.4171,original
1TIM,-31.7239,77.0856,original
1TIM,-35.0521,-72.57,original
1TIM,-9.1449,122.0305,original
1TIM,-142.1827,-86.5208,original
1TIM,82.0553,-160.8533,original
1TIM,-93.6721,46.986,original
1TIM,-112.0088,134.3285,original
1TIM,-99.5661,114.6248,original
1TIM,-113.2282,117.8583,original
1TIM,-120.5181,119.8344,original
1TIM,-98.9793,135.3219,original
1TIM,-133.3062,126.5078,original
1TIM,-139.9678,148.7247,original
1TIM,-22.307,131.8697,original
1TIM,-21.9746,-68.344,original
1TIM,-53.4709,-63.6244,original
1TIM,-47.7562,-25.0782,original
1TIM,-37.8105,-63.9721,original
1TIM,-52.0443,-55.8499,original
1TIM,-45.1993,-60.7048,original
1TIM,-40.5497,-62.2765,original
1TIM,-45.6093,-64.1417,original
1TIM,-53.0556,-44.0118,original
1TIM,-76.6099,-41.8477,original
1TIM,-67.56,171.5119,original
1TIM,-126.5785,128.3689,original
1TIM,2.5607,-82.4849,original
1TIM,-14.1163,-50.2291,original
1TIM,-94.857,119.0694,original
1TIM,-83.1748,153.2609,original
1TIM,-113.281,114.4313,original
1TIM,-116.3777,141.2768,original
1TIM,-103.4565,146.7451,original
1TIM,-86.8959,120.0638,original
1TIM,87.4595,116.8661,original
1TIM,-125.666,155.7543,original
1TIM,-118.6187,139.6737,original
1TIM,-66.4823,172.9169,original
1TIM,68.1275,140.191,original
1TIM,-63.8633,-69.0253,original
1TIM,-140.0399,156.0568,original
1TIM,174.0644,-178.6842,original
1TIM,-86.6153,89.1895,original
1TIM,-162.3166,76.9575,original
1TIM,-51.8995,119.3795,original
1TIM,117.3277,-76.1267,original
1TIM,-46.4745,-174.6349,original
1TIM,-165.2151,153.016,original
1TIM,-101.066,147.3,original
1TIM,-57.0716,-33.8811,original
1TIM,-46.4491,-41.7036,original
1TIM,-50.5349,-67.3362,original
1TIM,-53.2896,-35.9106,original
1TIM,-55.4844,-73.4655,original
1TIM,-41.8078,-39.8404,original
1TIM,-69.5632,-50.5252,original
1TIM,153.1454,8.2801,original
1TIM,-93.5776,149.6512,original
1TIM,-119.535,-13.2415,original
1TIM,-122.195,-174.6608,original
1TIM,-173.8966,124.7823,original
1TIM,-103.142,131.7767,original
1TIM,-143.1299,164.3917,original
1TIM,83.9584,18.5148,original
1TIM,-68.7355,123.0998,original
1TIM,-28.507,-45.1958,original
1TIM,-53.9064,-60.8428,original
1TIM,-53.8288,-49.2973,original
1TIM,-46.5544,-61.2342,original
1TIM,-66.1354,-51.4117,original
1TIM,-80.1362,-37.1863,original
1TIM,-102.4281,-13.2736,original
1TIM,79.1111,4.2333,original
1TIM,-31.1892,159.7206,original
1TIM,-125.4839,168.9442,original
1TIM,-57.8612,-38.9391,original
1TIM,-58.9493,-41.0419,original
1TIM,-65.1863,-56.467,original
1TIM,-45.7375,-55.0666,original
1TIM,-50.532,-56.5741,original
1TIM,-55.5639,-48.7965,original
1TIM,-46.4777,-64.3103,original
1TIM,-41.975,-60.3846,original
1TIM,-49.758,-58.4892,original
1TIM,-52.8792,-55.2302,original
1TIM,-45.2761,-51.296,original
1TIM,-62.3913,-56.687,original
1TIM,-44.832,-42.2287,original
1TIM,-87.4341,16.163,original
1TIM,74.0163,14.5671,original
1TIM,-92.641,136.0389,original
1TIM,-65.6711,138.0809,original
1TIM,-119.4286,140.5458,original
1TIM,-118.4247,103.4158,original
1TIM,-88.562,122.5548,original
1TIM,-99.6289,123.6154,original
1TIM,-118.6341,134.8303,original
1TIM,-152.0912,159.2288,original
1TIM,-124.6604,141.7315,original
1TIM,-119.6607,126.6645,original
1TIM,-4.6378,-74.4829,original
1TIM,-36.93,-48.9887,original
1TIM,-77.3276,-45.4371,original
1TIM,-43.2713,-51.843,original
1TIM,-48.296,-67.987,original
1TIM,-50.9878,-16.7967,original
1TIM,98.8684,20.3357,original
1TIM,-83.304,24.6927,original
1TIM,-50.8693,-55.3966,original
1TIM,-40.2222,-67.8531,original
1TIM,-53.292,-57.0785,original
1TIM,-44.8525,-76.8086,original
1TIM,-50.9536,-53.4518,original
1TIM,-53.268,-51.6362,original
1TIM,-51.9843,-64.3906,original
1TIM,-45.2384,-52.7363,original
1TIM,-53.5234,-38.5136,original
1TIM,-55.6458,-62.5753,original
1TIM,-39.0833,-63.8268,original
1TIM,-43.7761,-72.6316,original
1TIM,-45.59,-54.4973,original
1TIM,-43.0505,-62.3036,original
1TIM,-59.4154,-35.7641,original
1TIM,-27.9142,-172.7029,original
1TIM,174.1439,39.9327,original
1TIM,112.0009,157.6517,original
1TIM,-122.8531,-2.0626,original
1TIM,-54.7864,18.6725,original
1TIM,-156.228,27.7576,original
1TIM,-129.9873,137.3893,original
1TIM,-124.8108,147.2135,original
1TIM,-112.254,119.2873,original
1TIM,-112.4941,120.4899,original
1TIM,-96.4436,116.9455,original
1TIM,-106.3489,123.3294,original
1TIM,-112.2075,107.5073,original
1TIM,-79.3661,-12.9477,original
1TIM,-64.4817,-8.9339,original
1TIM,-137.4501,19.4572,original
1TIM,-106.35,108.405,original
1TIM,46.651,22.3326,original
1TIM,-112.7001,19.4697,original
1TIM,60.5067,141.8503,original
1TIM,124.7226,164.6655,original
1TIM,-120.0285,113.9766,original
1TIM,-90.8421,111.3313,original
1TIM,-94.9648,163.6152,original
1TIM,-42.3079,-43.7934,original
1TIM,-56.1059,-63.2141,original
1TIM,-52.2487,-42.3225,original
1TIM,-55.1899,-68.0656,original
1TIM,-36.8259,-66.7709,original
1TIM,-35.8863,-71.3553,original
1TIM,-57.3352,-43.1314,original
1TIM,-54.6557,-65.4429,original
1TIM,-34.4903,-60.6575,original
1TIM,-51.0998,-54.2892,original
1TIM,-51.7998,-59.8815,original
1TIM,-36.7909,-60.9507,original
1TIM,-53.5315,-49.8259,original
1TIM,-49.2365,-56.6409,original
1TIM,-39.1657,-72.8859,original
1TIM,-38.5471,-67.9186,original
1TIM,-47.4766,-47.5491,original
1TIM,-76.1261,-35.7249,original
1TIM,-96.7224,-55.2379,original
1TIM,143.5044,154.4213,original
1TIM,-48.8198,-64.8998,original
1TIM,-35.881,-65.4674,original
1TIM,-46.9282,-64.7713,original
1TIM,-36.7897,-46.2223,original
1TIM,-69.19,-56.2077,original
1TIM,-74.5526,-36.9778,original
1TIM,-62.7137,131.9619,original
1TIM,-95.8716,141.1682,original
1TIM,-120.8579,118.2594,original
1TIM,-111.9425,153.6684,original
1TIM,-81.5221,128.5891,original
1TIM,-98.8808,24.7884,original
1TIM,-105.0882,-142.9487,original
1TIM,-82.8999,102.6571,original
1TIM,-111.2322,109.5185,original
1TIM,-118.9033,-172.2122,original
1TIM,-77.5798,98.7025,original
1TIM,125.9342,-47.9223,original
1TIM,-61.8925,-58.8314,original
1TIM,-35.1868,-66.4582,original
1TIM,-45.3244,-62.3818,original
1TIM,-39.4007,-48.0798,original
1TIM,-74.9548,-53.6236,original
1TIM,-58.8683,-39.0938,original
1TIM,-44.5167,-9.1226,original
1TIM,-84.8575,147.7366,original
1TIM,-59.3292,-97.0204,original
1TIM,-58.3768,29.4139,original
1TIM,-112.7213,124.4151,original
1TIM,-117.8393,14.1796,original
1TIM,164.7013,-174.923,original
1TIM,-159.1298,162.3663,original
1TIM,-115.3003,108.3936,original
1TIM,-109.6592,141.122,original
1TIM,-126.3736,-129.0341,original
1TIM,-2.1958,-102.9707,original
1TIM,-19.7878,-50.077,original
1TIM,-45.8821,-27.8488,original
1TIM,-57.4953,-18.7048,original
1TIM,-124.9736,171.5656,original
1TIM,-39.3033,-7.2427,original
1TIM,-54.4128,-43.3599,original
1TIM,-45.5532,-64.7907,original
1TIM,-48.7218,-65.0794,original
1TIM,-31.235,-67.8557,original
1TIM,-54.4793,-69.0066,original
1TIM,-30.8106,-53.3918,original
1TIM,-41.1701,-20.1088,original
1TIM,-34.3205,155.4184,original
1TIM,178.1159,167.1267,original
1TIM,-85.6667,94.2562,original
1TIM,140.6228,115.3615,original
1TIM,-123.2259,142.6176,original
1TIM,-38.4613,123.8254,original
1TIM,-110.1049,109.9593,original
1TIM,-111.2675,119.8558,original
1TIM,-120.8658,126.7297,original
1TIM,-99.605,115.1899,original
1TIM,-104.973,102.8599,original
1TIM,-77.0077,-13.7708,original
1TIM,58.3545,-145.5915,original
1TIM,-121.6913,87.2834,original
1TIM,-131.8389,-15.1882,original
1TIM,-39.4329,133.3615,original
1TIM,-148.7738,142.2099,original
1TIM,-50.9914,-61.3135,original
1TIM,-46.4683,-65.0552,original
1TIM,-42.0883,-61.9827,original
1TIM,-48.7088,-57.9159,original
1TIM,-45.3404,-58.9648,original
1TIM,-49.6006,-60.5765,original
1TIM,-41.1605,-63.0124,original
1TIM,-43.3808,-66.7189,original
1TIM,-41.2274,-62.3634,original
1TIM,-43.1054,-58.6931,original
1TIM,-48.6811,-49.697,original
1TIM,-66.2728,-42.253,original
1TIM,-73.989,-15.7505,original
1TIM,-70.4798,159.0153,original
1TIM,-101.1156,109.9387,original
1TIM,-115.4402,147.0286,original
1TIM,-69.681,-178.8114,original
1TIM,-117.7061,-6.5824,original
1TIM,-85.9566,-14.6052,original
1TIM,-100.3719,140.4214,original
1TIM,-112.7233,122.3447,original
1TIM,-114.9911,127.5237,original
1TIM,-140.4268,133.7363,original
1TIM,-130.7565,139.6755,original
1TIM,-124.5393,138.8769,original
1TIM,-148.8294,176.0849,original
1TIM,-24.9588,140.2034,original
1TIM,-52.2356,-44.1823,original
1TIM,-76.7192,3.4327,original
1TIM,-118.5208,-20.0192,original
1TIM,-49.5677,-34.457,original
1TIM,-75.821,-50.2784,original
1TIM,-51.5076,-52.6625,original
1TIM,-40.0462,-64.987,original
1TIM,-55.6644,-51.6558,original
1TIM,-44.4548,-50.8541,original
1TIM,-74.0747,-69.6957,original
1TIM,-43.9645,139.3216,original
1TIM,-52.2924,121.9158,original
1TIM,-28.7246,-25.809,original
1TIM,-87.6977,-9.5463,original
1TIM,-89.4772,126.2768,original
1TIM,-68.3726,147.5533,original
1TIM,-135.574,135.9144,original
1TIM,-131.461,161.2996,original
1TIM,-104.6893,129.1635,original
1TIM,-76.1831,19.5387,original
1TIM,171.4228,155.9354,original
1TIM,-164.5728,156.7009,original
1TIM,-96.1108,149.6599,original
1TIM,-61.2003,18.7258,original
1TIM,-141.9422,147.6357,original
1TIM,-79.4791,-87.8987,original
1TIM,-93.2599,115.9742,original
1TIM,-169.9993,174.3173,original
1TIM,-89.67,78.9747,original
1TIM,-135.9242,66.7875,original
1TIM,-34.79,118.5428,original
1TIM,93.9297,-14.411,original
1TIM,-80.6109,140.8392,original
1TIM,-106.1877,153.0206,original
1TIM,-117.6109,149.5924,original
1TIM,-46.9882,-48.4129,original
1TIM,-51.9358,-61.5913,original
1TIM,-47.8081,-55.6249,original
1TIM,-33.0162,-60.3484,original
1TIM,-60.8471,-53.3242,original
1TIM,-42.6158,-49.7745,original
1TIM,-63.0944,-43.0905,original
1TIM,126.7337,9.8347,original
1TIM,-65.7606,153.0718,original
1TIM,-127.185,-21.1752,original
1TIM,-105.4803,126.4883,original
1TIM,-124.6246,145.466,original
1TIM,-109.7771,121.3739,original
1TIM,-125.0037,137.9115,original
1TIM,68.8111,27.5697,original
1TIM,-53.0475,157.1496,original
1TIM,-55.3902,-54.6105,original
1TIM,-50.9289,-54.593,original
1TIM,-45.0035,-75.767,original
1TIM,-32.9455,-49.4536,original
1TIM,-97.5955,-26.1734,original
1TIM,-103.6996,-1.1827,original
1TIM,-121.4702,-146.7925,original
1TIM,-153.8702,78.3017,original
1TIM,-109.7793,139.9265,original
1TIM,-129.0428,169.1178,original
1TIM,-41.9057,-74.9985,original
1TIM,-37.5656,-52.8419,original
1TIM,-49.456,-68.6178,original
1TIM,-40.5724,-50.3496,original
1TIM,-55.5249,-62.2217,original
1TIM,-42.9062,-49.4744,original
1TIM,-56.3418,-62.3762,original
1TIM,-44.1728,-45.2325,original
1TIM,-56.3844,-64.102,original
1TIM,-48.7099,-44.162,original
1TIM,-61.1315,-51.6852,original
1TIM,-51.9842,-47.3239,original
1TIM,-48.7019,-68.5983,original
1TIM,-57.4294,21.2132,original
1TIM,55.2283,33.3351,original
1TIM,-102.995,158.5538,original
1TIM,-86.797,121.3577,original
1TIM,-94.9754,133.0741,original
1TIM,-116.097,109.432,original
1TIM,-110.8347,130.4038,original
1TIM,-89.8122,128.2358,original
1TIM,-114.882,133.0722,original
1TIM,-137.6986,145.7873,original
1TIM,-125.1179,123.0545,original
1TIM,-103.7749,165.0394,original
1TIM,-39.5868,-65.722,original
1TIM,-45.8307,-60.8578,original
1TIM,-53.9412,-61.9979,original
1TIM,-37.9773,-51.2301,original
1TIM,-54.6801,-71.0792,original
1TIM,-42.4576,-44.2915,original
1TIM,109.5064,22.1179,original
1TIM,-95.9673,-5.5537,original
1TIM,-40.761,-56.4827,original
1TIM,-41.9627,-65.8852,original
1TIM,-38.6937,-66.9374,original
1TIM,-48.5581,-62.3854,original
1TIM,-45.3622,-60.1661,original
1TIM,-51.7867,-53.6808,original
1TIM,-52.6797,-48.2226,original
1TIM,-55.3722,-55.1543,original
1TIM,-50.0134,-50.9698,original
1TIM,-54.8904,-56.2799,original
1TIM,-44.9792,-63.9444,original
1TIM,-36.2952,-73.1487,original
1TIM,-29.9383,-55.6392,original
1TIM,-65.0013,-48.7454,original
1TIM,-57.3853,-52.4424,original
1TIM,-60.1129,178.9411,original
1TIM,177.3141,-34.0368,original
1TIM,-102.5982,75.0773,original
1TIM,-57.6265,-1.3207,original
1TIM,-83.304,-49.6945,original
1TIM,-94.7363,41.6849,original
1TIM,-142.7467,116.0984,original
1TIM,-117.5188,126.6616,original
1TIM,-105.6555,125.0146,original
1TIM,-114.1667,127.7243,original
1TIM,-91.2453,115.6354,original
1TIM,-106.1131,117.8588,original
1TIM,-86.3787,104.4509,original
1TIM,-88.7656,-44.0183,original
1TIM,-40.3516,-2.0613,original
1TIM,-121.4793,52.6254,original
1TIM,-130.9562,115.1073,original
1TIM,27.2291,57.4551,original
1TIM,-126.9284,-5.6444,original
1TIM,69.1016,24.073,original
1TIM,-119.4553,177.7387,original
1TIM,-151.7266,126.4977,original
1TIM,-68.7991,120.6977,original
1TIM,-71.5606,136.0192,original
1TIM,-51.3944,-31.7095,original
1TIM,-58.032,-57.557,original
1TIM,-47.7766,-53.9551,original
1TIM,-56.6893,-55.611,original
1TIM,-46.2854,-54.5618,original
1TIM,-46.4368,-63.1508,original
1TIM,-44.383,-57.5913,original
1TIM,-54.3643,-57.3504,original
1TIM,-51.796,-48.4082,original
1TIM,-60.0515,-49.1649,original
1TIM,-51.2512,-56.436,original
1TIM,-47.8423,-48.5335,original
1TIM,-56.3573,-55.3648,original
1TIM,-48.4587,-51.9359,original
1TIM,-55.2383,-55.4688,original
1TIM,-39.9536,-45.8392,original
1TIM,-61.9774,-66.0345,original
1TIM,-64.3741,-47.4752,original
1TIM,-97.532,-55.1465,original
1TIM,150.5214,167.7312,original
1TIM,-54.3753,-64.7557,original
1TIM,-33.2739,-61.3221,original
1TIM,-45.8722,-72.6782,original
1TIM,-33.6649,-50.9897,original
1TIM,-63.6945,-64.9024,original
1TIM,-58.6479,-44.1865,original
1TIM,-45.9703,121.6045,original
1TIM,-87.6105,119.0016,original
1TIM,-107.8204,124.4965,original
1TIM,-120.8718,152.006,original
1TIM,-78.3829,127.5198,original
1TIM,-108.8299,43.4977,original
1TIM,-119.4282,-160.5331,original
1TIM,-36.8969,-117.884,original
1TIM,99.7629,112.7147,original
1TIM,-147.4573,176.2648,original
1TIM,-51.5518,-36.8255,original
1TIM,-78.6826,-5.5569,original
1TIM,-121.5233,-31.9435,original
1TIM,-34.9835,-81.4799,original
1TIM,-40.657,-60.095,original
1TIM,-42.681,-66.6012,original
1TIM,-47.8092,-61.8279,original
1TIM,-49.2884,-48.284,original
1TIM,-56.2014,-42.1806,original
1TIM,-12.4109,-10.2331,original
1TIM,82.617,-66.0619,original
1TIM,-91.7615,5.4562,original
1TIM,-106.0014,133.3753,original
1TIM,-102.5693,7.5973,original
1TIM,140.4183,-157.1937,original
1TIM,-137.8599,143.1856,original
1TIM,-112.0192,84.9023,original
1TIM,-88.5704,139.8592,original
1TIM,-98.3358,-116.4768,original
1TIM,-19.2939,-67.1571,original
1TIM,-26.7765,-49.9934,original
1TIM,-70.4432,6.9525,original
1TIM,-87.0747,-44.2204,original
1TIM,-121.5464,164.8638,original
1TIM,-34.0565,-18.6359,original
1TIM,-47.8179,-48.7337,original
1TIM,-47.0612,-58.6697,original
1TIM,-58.0003,-51.0751,original
1TIM,-39.2595,-59.9319,original
1TIM,-47.5519,-70.8105,original
1TIM,-35.653,-38.1853,original
1TIM,-110.3979,2.0155,original
1TIM,-107.5743,34.001,original
1TIM,-99.1615,-43.6201,original
synthetic,63.1686,-147.4797,synthetic
synthetic,86.4565,-178.2325,synthetic
synthetic,-85.5751,-1.3115,synthetic
synthetic,4.5577,-86.3117,synthetic
synthetic,62.2986,142.4402,synthetic
synthetic,101.3768,110.6947,synthetic
synthetic,-146.2327,-176.0633,synthetic
synthetic,-98.8877,-172.9625,synthetic
synthetic,-138.7874,142.3778,synthetic
synthetic,-34.526,-75.6958,synthetic
synthetic,140.3394,-156.1958,synthetic
synthetic,-133.3476,-56.499,synthetic
synthetic,-156.5589,-52.0316,synthetic
synthetic,141.747,116.6626,synthetic
synthetic,-12.3981,-10.4839,synthetic
synthetic,-91.3994,163.7072,synthetic
synthetic,142.1486,155.5276,synthetic
synthetic,128.4977,11.3567,synthetic
synthetic,151.9113,-54.6774,synthetic
synthetic,-154.064,-60.4683,synthetic
synthetic,-30.0327,-172.6047,synthetic
synthetic,-120.4796,120.8272,synthetic
synthetic,66.0209,29.9751,synthetic
synthetic,-66.3108,-25.933,synthetic
synthetic,-47.294,-64.0112,synthetic
synthetic,79.6884,159.1199,synthetic
synthetic,57.0488,45.7073,synthetic
synthetic,-120.3963,-173.5471,synthetic
synthetic,122.3327,129.9772,synthetic
synthetic,-137.6781,31.5607,synthetic
synthetic,48.8206,47.8331,synthetic
synthetic,166.1536,-173.8676,synthetic
synthetic,-152.1083,175.0127,synthetic
synthetic,122.0079,127.5025,synthetic
synthetic,101.6568,110.3398,synthetic
synthetic,84.1715,-65.4713,synthetic
synthetic,26.7015,59.1305,synthetic
synthetic,-124.3667,-50.7031,synthetic
synthetic,-147.1298,-174.0462,synthetic
synthetic,-103.7183,-172.4267,synthetic
synthetic,79.9116,158.0243,synthetic
synthetic,-61.5599,-43.1635,synthetic
synthetic,-141.1574,-76.544,synthetic
synthetic,-169.1187,-178.8053,synthetic
synthetic,-123.2243,-1.6107,synthetic
synthetic,-11.3367,122.2844,synthetic
synthetic,-109.978,114.1137,synthetic
synthetic,-45.789,-174.767,synthetic
synthetic,-55.1498,-53.1491,synthetic
synthetic,164.5262,-174.6309,synthetic
synthetic,-126.7052,137.7274,synthetic
synthetic,-71.2589,158.0048,synthetic
synthetic,43.9673,49.3129,synthetic
synthetic,81.3266,157.2392,synthetic
synthetic,-100.4117,-169.2603,synthetic
synthetic,-164.9028,-176.8386,synthetic
synthetic,136.3516,116.7846,synthetic
synthetic,98.8978,111.7345,synthetic
synthetic,-136.8334,18.7884,synthetic
synthetic,-64.3099,-27.5479,synthetic
synthetic,178.1634,-32.2215,synthetic
synthetic,-124.1713,2.6055,synthetic
synthetic,155.8114,-54.3835,synthetic
synthetic,176.6083,167.5958,synthetic
synthetic,-133.994,75.969,synthetic
synthetic,67.8011,-9.4027,synthetic
synthetic,-124.1346,-51.9821,synthetic
synthetic,-117.4501,-14.946,synthetic
synthetic,146.7661,155.1247,synthetic
